Date/Time,Surface_10,Sub_Surface_2,Surface_11,Surface_13,Surface_14,Surface_2,Surface_20,Surface_22,Surface_5,Sub_Surface_1,Surface_1,Surface_15,Surface_21,Surface_9,Surface_12,Surface_18,Surface_24,Surface_6
 03/25  24:00:00,14.74251804,13.91684025,15.60534613,14.52776191,13.69959176,15.10242921,13.69959176,14.75189726,15.56887474,12.95805866,19.536,19.536,19.536,19.536,12.24240857,12.19104492,12.18330045,12.27410772
 03/26  01:00:00,14.20768441,13.38389503,14.94673583,14.01886422,13.30372317,14.49898604,13.30372317,14.2123386,14.91639327,12.47041925,19.536,19.536,19.536,19.536,11.6189481,11.59925964,11.58096703,11.65263095
 03/26  02:00:00,13.72017255,12.78039364,14.4109162,13.54896307,12.86565306,13.99256397,12.86565306,13.7199553,14.38373054,11.8480439,19.536,19.536,19.536,19.536,10.8311406,10.83214057,10.80433299,10.86980916
 03/26  03:00:00,13.0093746,11.89390664,13.67295189,12.84772637,12.22268822,13.27100724,12.22268822,13.00659887,13.64749873,10.87232975,19.536,19.536,19.536,19.536,9.866930001,9.881112433,9.847781368,9.90801786
 03/26  04:00:00,13.09138373,12.43106473,13.76544204,12.93292262,12.22319992,13.36179039,12.22319991,13.08573322,13.74029927,11.30530478,19.536,19.536,19.536,19.536,9.732591724,9.758924776,9.717914767,9.77954661
 03/26  05:00:00,13.12450439,12.15287605,13.82589985,12.96627133,12.19020561,13.41273364,12.19020561,13.1158543,13.80044099,11.0994905,19.536,19.536,19.536,19.536,9.314852638,9.352016865,9.303276878,9.368280586
 03/26  06:00:00,13.13521953,12.42791337,13.75857048,12.91768606,12.14299964,13.35405535,12.14299964,13.12564281,13.73378247,11.25620263,19.536,19.536,19.536,19.536,9.31418383,9.355203409,9.305787839,9.366999293
 03/26  07:00:00,18.90968361,15.69573723,14.89906352,13.58633896,12.86891483,14.05060975,12.86891483,19.02316534,14.85765232,13.47255498,19.536,19.536,19.536,19.536,11.09530876,11.12646423,11.08841438,11.13614875
 03/26  08:00:00,32.21558689,21.83516539,19.01688247,14.27136054,13.60910962,14.76724962,13.60910962,32.69555878,18.79096898,22.05911118,19.536,19.536,19.536,19.536,16.93814885,16.97574198,16.93243291,16.98377092
 03/26  09:00:00,36.78855298,20.94305191,24.20071228,15.75854924,15.29091567,16.18862829,15.29091567,37.38006449,23.72920681,27.90895527,19.536,19.536,19.536,19.536,23.79421215,23.82749787,23.79065783,23.83249105
 03/26  10:00:00,36.42735586,19.96607538,28.67088933,17.88962702,17.57796977,18.23769123,17.57796977,37.01053928,28.23954275,30.06748317,19.536,19.536,19.536,19.536,29.4034094,29.42462503,29.40132821,29.42754895
 03/26  11:00:00,33.73512458,18.77507296,32.71985078,19.45706654,19.2285747,19.77193855,19.2285747,34.40715706,32.39140787,31.88487033,19.536,19.536,19.536,19.536,34.41089496,34.42798189,34.40949549,34.42994808
 03/26  12:00:00,29.00221629,20.33063168,36.05383182,20.89072908,20.69767525,21.18942642,20.69767525,30.0739724,35.8563783,33.00076511,19.536,19.536,19.536,19.536,38.44652735,38.46136168,38.4455435,38.46274396
 03/26  13:00:00,26.3686034,21.36700732,37.98602264,24.02766133,22.01777927,24.31458806,22.01777927,26.74365585,37.83894818,34.30345965,19.536,19.536,19.536,19.536,40.68734205,40.69688166,40.6866471,40.69785811
 03/26  14:00:00,25.53707111,21.63221773,36.12739539,27.75374658,22.48860313,28.00566309,22.48860312,25.76419364,35.91150078,33.13281253,19.536,19.536,19.536,19.536,37.07910583,37.07873724,37.07866399,37.07935806
 03/26  15:00:00,24.49625686,20.90270264,29.20188985,25.33459327,22.02803567,25.57041774,22.02803567,24.70410593,29.03278884,25.9877844,19.536,19.536,19.536,19.536,29.90688981,29.8644066,29.90658453,29.86483556
 03/26  16:00:00,23.00192108,19.414986,25.1581056,22.77805531,20.92049359,23.2908862,20.92049359,23.19758375,25.02126849,22.22748473,19.536,19.536,19.536,19.536,26.59741425,26.53020277,26.59717035,26.54469578
 03/26  17:00:00,19.85078133,16.88486075,20.97679002,18.61412782,17.82423717,19.02784987,17.82423717,19.98318954,20.89380428,16.78250302,19.536,19.536,19.536,19.536,20.45859745,20.4066227,20.45815064,20.43835517
 03/26  18:00:00,16.78572088,14.53883039,18.16322127,15.87008355,15.2145759,16.14110487,15.2145759,16.86770604,18.10121353,13.59566846,19.536,19.536,19.536,19.536,16.40743421,16.40263173,16.40728408,16.40752036
 03/26  19:00:00,15.48508479,13.32040805,16.26161409,14.38261571,13.76211333,14.65969893,13.76211333,15.55756446,16.20828454,11.43272683,19.536,19.536,19.536,19.536,14.18883487,14.19568757,14.18871388,14.19919206
 03/26  20:00:00,14.34661059,11.99826402,15.04026302,13.39276197,12.6790209,13.68994786,12.6790209,14.4087545,14.99058724,9.8110226,19.536,19.536,19.536,19.536,12.15280384,12.17270302,12.15270278,12.17558681
 03/26  21:00:00,13.77567373,11.82888605,14.38494086,12.79567142,12.05727423,13.0931622,12.05727423,13.82597847,14.33945786,9.471989875,19.536,19.536,19.536,19.536,10.63517581,10.66951197,10.63509654,10.67176956
 03/26  22:00:00,13.64639162,11.89969594,14.15812521,12.61680887,11.90220759,12.90587894,11.90220759,13.68962217,14.11594956,9.799278657,19.536,19.536,19.536,19.536,9.945345813,9.985960243,9.945286541,9.987655084
 03/26  23:00:00,13.23444191,11.40253649,13.5907051,12.17459414,11.55279089,12.43938568,11.55279089,13.2765721,13.55181515,9.540950541,19.536,19.536,19.536,19.536,9.511887509,9.545905763,9.511846731,9.547069012
 03/26  24:00:00,12.77692184,10.81705209,13.16137991,11.69172949,11.10291203,11.94171502,11.10291203,12.82261884,13.12233489,9.000486249,19.536,19.536,19.536,19.536,9.106012329,9.132591178,9.105982645,9.133437466
 03/27  01:00:00,12.31139254,10.1602394,12.75798869,11.27766066,10.68011793,11.52821932,10.68011793,12.35557902,12.71919216,8.237845336,19.536,19.536,19.536,19.536,8.279232307,8.308693318,8.279208903,8.309360489
 03/27  02:00:00,11.91808853,9.681942447,12.36182064,10.93706941,10.32086013,11.19260548,10.32086013,11.95963352,12.32372572,7.562422322,19.536,19.536,19.536,19.536,7.438063789,7.472645935,7.438044824,7.473186633
 03/27  03:00:00,11.61552374,9.399500249,12.05736286,10.66864364,10.04409402,10.92329457,10.04409402,11.65493592,12.02013368,7.255788576,19.536,19.536,19.536,19.536,6.881711236,6.918314601,6.881696405,6.918737153
 03/27  04:00:00,11.33011987,9.256647001,11.75473373,10.42862296,9.815947087,10.67461653,9.815947088,11.36654029,11.71929927,7.203141837,19.536,19.536,19.536,19.536,6.548506741,6.585317603,6.548495675,6.585632796
 03/27  05:00:00,10.85850853,8.975550132,11.19782191,9.910495294,9.389000827,10.12082401,9.389000827,10.89168548,11.16620044,7.262470698,19.536,19.536,19.536,19.536,6.582736268,6.61124933,6.582729325,6.611447103
 03/27  06:00:00,10.86760257,8.903254489,10.81776818,9.510517882,9.059966017,9.704374427,9.059966017,10.90184508,10.78721763,6.936522409,19.536,19.536,19.536,19.536,6.421376864,6.445095858,6.421372058,6.44523475
 03/27  07:00:00,17.63764491,13.3274374,11.93833963,10.27007864,9.915526995,10.47867027,9.915526995,17.81210963,11.8908838,9.744801438,19.536,19.536,19.536,19.536,8.589528126,8.598080125,8.589523821,8.598203272
 03/27  08:00:00,29.90022288,19.10572946,15.99019527,11.11530888,10.91977431,11.31580549,10.91977431,30.42193255,15.76494311,18.62573862,19.536,19.536,19.536,19.536,14.87628965,14.88400533,14.87628653,14.88409447
 03/27  09:00:00,35.57360623,18.64049917,21.89977558,12.3680037,12.25477419,12.56106508,12.25477419,36.23745288,21.37813499,26.45670742,19.536,19.536,19.536,19.536,22.69624022,22.70877754,22.69623798,22.70884157
 03/27  10:00:00,37.21428147,17.5979605,29.00269077,14.45242272,14.31944928,14.6495417,14.31944928,37.92060547,28.42998781,32.57138601,19.536,19.536,19.536,19.536,31.98057915,31.99783129,31.98057745,31.99788002
 03/27  11:00:00,35.01313076,15.90594982,34.84366662,16.29197324,16.19448549,16.48813677,16.19448549,35.83465342,34.37535061,35.06649912,19.536,19.536,19.536,19.536,39.35829096,39.37558303,39.35828971,39.3756188
 03/27  12:00:00,28.47580999,16.6656795,37.74411789,17.29346478,17.23138424,17.47413495,17.23138424,29.71111186,37.4542675,33.67854914,19.536,19.536,19.536,19.536,42.06200266,42.08054716,42.06200179,42.08057198
 03/27  13:00:00,24.2033494,17.49681808,37.58948314,20.14069722,18.27164393,20.29958062,18.27164393,24.67833379,37.39433011,32.14097876,19.536,19.536,19.536,19.536,40.84723555,40.85647946,40.84723498,40.85649579
 03/27  14:00:00,23.51755179,18.14949731,34.47560107,24.40040687,19.31765222,24.55303383,19.31765222,23.85152894,34.22688102,30.96212833,19.536,19.536,19.536,19.536,38.08759006,38.06068981,38.08758963,38.0607021
 03/27  15:00:00,23.06806879,18.39964806,35.79635259,31.7827239,19.38611567,31.93426886,19.38611567,23.33142185,35.37623083,34.70774104,19.536,19.536,19.536,19.536,40.59106122,40.58303067,40.59106087,40.58304045
 03/27  16:00:00,21.97306654,18.25883834,33.38837267,32.76594929,18.78451285,37.02388524,18.78451285,22.17941632,32.82243418,32.46771801,19.536,19.536,19.536,19.536,37.13583905,36.7611318,37.1358388,37.1355494
 03/27  17:00:00,20.24575702,17.61046093,27.58211072,22.17658659,17.82582118,33.82952304,17.82582118,20.39305939,27.06759889,25.32505867,19.536,19.536,19.536,19.536,28.78680752,24.02055984,26.78338392,28.20704916
 03/27  18:00:00,17.69409653,15.73835731,21.84610837,18.39369422,15.83097313,23.90299586,15.83097313,17.78960373,21.60025966,17.25747953,19.536,19.536,19.536,19.536,19.97913008,18.57854176,18.94692428,19.74235117
 03/27  19:00:00,15.98816626,14.46728933,18.43437983,16.13143658,14.08130808,18.26356812,14.08130808,16.06986529,18.29020754,12.83716992,19.536,19.536,19.536,19.536,16.75505475,16.2111714,16.44561184,16.6929329
 03/27  20:00:00,14.46669727,12.63591606,15.99617728,14.22641598,12.58663262,15.61232268,12.58663262,14.54074335,15.89294011,10.86743383,19.536,19.536,19.536,19.536,14.20265953,13.83312015,13.99564367,14.16761562
 03/27  21:00:00,12.57698114,10.85765656,13.60868597,12.39683602,10.93232413,13.32930533,10.93232413,12.63932276,13.53264114,8.979298085,19.536,19.536,19.536,19.536,11.42401222,11.19463788,11.29349074,11.40685761
 03/27  22:00:00,11.72228234,10.01132339,12.63213299,11.31598998,10.08341227,12.07843158,10.08341227,11.78415159,12.56104528,7.613582451,19.536,19.536,19.536,19.536,9.766490039,9.586190675,9.659374255,9.76049627
 03/27  23:00:00,11.21158617,9.244175536,12.09686712,10.53586104,9.405149812,11.22422804,9.405149813,11.27464493,12.02543406,6.473508412,19.536,19.536,19.536,19.536,8.358731095,8.214114006,8.266951001,8.363485525
 03/27  24:00:00,10.42656933,8.380883793,11.21710447,9.781904203,8.749856344,10.38459648,8.749856346,10.48440066,11.15191041,5.845601122,19.536,19.536,19.536,19.536,7.064327103,6.969488865,6.998497842,7.076619476
 03/28  01:00:00,9.560385463,7.415351124,10.26866354,9.009300386,8.057560582,9.546958109,8.057560583,9.61278238,10.20945748,5.042120886,19.536,19.536,19.536,19.536,5.860446333,5.801882095,5.814048911,5.877387132
 03/28  02:00:00,8.999578659,7.146653638,9.645871167,8.514656219,7.603333416,9.007419464,7.603333418,9.043826408,9.592228761,4.825199604,19.536,19.536,19.536,19.536,4.947111395,4.918195653,4.914063407,4.971993219
 03/28  03:00:00,8.390281801,6.56891283,8.961903604,8.046892515,7.179872432,8.494780895,7.179872434,8.424281298,8.915353874,4.567353755,19.536,19.536,19.536,19.536,4.183557886,4.177800609,4.161373728,4.213922378
 03/28  04:00:00,7.855383588,6.374338422,8.357852446,7.641514543,6.826877101,8.048722856,6.826877103,7.881570153,8.317606633,4.512325346,19.536,19.536,19.536,19.536,3.763789101,3.772266638,3.749064645,3.796232641
 03/28  05:00:00,7.943646746,6.924490279,8.387165685,7.776231454,7.00886631,8.148750202,7.008866311,7.96331566,8.352318683,5.376381282,19.536,19.536,19.536,19.536,4.15692618,4.174267184,4.147143001,4.190188155
 03/28  06:00:00,7.941365427,6.516112557,8.05960756,7.526004262,6.805763569,7.878818596,6.80576357,7.959142479,8.027084674,4.863465217,19.536,19.536,19.536,19.536,3.779458753,3.802165932,3.772542077,3.813421209
 03/28  07:00:00,13.52995066,10.27194333,9.042367027,8.015631794,7.4039958,8.370761254,7.403995802,13.66700076,8.994652257,7.116305793,19.536,19.536,19.536,19.536,5.354429105,5.369565922,5.348842595,5.378654354
 03/28  08:00:00,25.33589947,17.14087925,13.70386299,9.894413286,9.390690886,10.22981347,9.390690887,25.77146085,13.50617583,16.31773034,19.536,19.536,19.536,19.536,11.93200317,11.95176514,11.9281272,11.95807202
 03/28  09:00:00,31.17489829,17.57368876,19.55774661,11.68323025,11.3513155,11.9862969,11.3513155,31.74355104,19.10703206,23.58034691,19.536,19.536,19.536,19.536,19.33194242,19.35392375,19.32924389,19.35831502
 03/28  10:00:00,33.50785183,16.63244962,25.97497194,13.42415807,13.15734048,13.72850626,13.15734048,34.14857735,25.47012053,28.95197134,19.536,19.536,19.536,19.536,27.55014535,27.56964526,27.54802701,27.57309233
 03/28  11:00:00,30.95841165,15.72799184,30.56143075,15.3098432,15.09776628,15.5853607,15.09776628,31.68218799,30.17201369,30.25757631,19.536,19.536,19.536,19.536,32.92205013,32.93955358,32.92064158,32.94184566
 03/28  12:00:00,25.45633887,16.73768679,32.84034044,16.54763258,16.4828875,16.79113684,16.4828875,26.58379423,32.61500234,29.40219132,19.536,19.536,19.536,19.536,35.57951254,35.58959445,35.57859773,35.59108312
 03/28  13:00:00,23.09621915,18.11877522,35.31655973,19.94637788,18.12705021,20.18916547,18.12705022,23.53913715,35.14315468,31.98443481,19.536,19.536,19.536,19.536,38.91048282,38.90738341,38.90980014,38.90849437
 03/28  14:00:00,22.81229571,18.82443785,33.25942957,24.26159404,19.24769656,24.49514423,19.24769656,23.11686663,33.02460588,30.71113928,19.536,19.536,19.536,19.536,36.27991565,36.25676529,36.27942446,36.25756466
 03/28  15:00:00,21.73659271,18.5748587,29.6648423,26.69601539,19.13783019,26.89437177,19.13783019,21.95693229,29.38100899,27.71503485,19.536,19.536,19.536,19.536,31.7770017,31.75556809,31.77669632,31.75606508
 03/28  16:00:00,20.62069173,17.93341898,24.27627613,22.93981326,18.50541051,23.81141101,18.50541051,20.81262026,24.06159537,22.02322188,19.536,19.536,19.536,19.536,25.75876357,25.67236409,25.75856282,25.72334136
 03/28  17:00:00,18.85519255,16.78872358,20.08446023,18.12198991,17.00030361,19.38675065,17.00030362,19.0063117,19.96085343,17.66017188,19.536,19.536,19.536,19.536,20.7187495,20.29492513,20.55458635,20.64921392
 03/28  18:00:00,16.99342984,15.41379927,17.4838258,15.86800153,15.26655403,16.64687837,15.26655404,17.10437801,17.40729007,15.03882249,19.536,19.536,19.536,19.536,17.16246316,16.98328256,17.0169953,17.12457285
 03/28  19:00:00,14.89845949,13.57756652,15.37501579,14.03322451,13.41390408,14.36786578,13.41390408,14.97737689,15.31677886,12.21565286,19.536,19.536,19.536,19.536,14.36108462,14.32344213,14.33287593,14.36344209
 03/28  20:00:00,13.52523185,12.67030224,13.97789432,12.82768353,12.27859902,13.0991838,12.27859902,13.58543463,13.9302025,11.21465523,19.536,19.536,19.536,19.536,12.59228041,12.57622611,12.5747657,12.60182186
 03/28  21:00:00,12.71075769,12.03391898,13.09493663,11.98229415,11.59265443,12.19435703,11.59265443,12.75998185,13.05423253,10.61808007,19.536,19.536,19.536,19.536,11.37658283,11.37376586,11.36501515,11.39080349
 03/28  22:00:00,11.51841118,10.33434777,11.88860955,10.85561614,10.42185889,11.06519076,10.42185889,11.56426137,11.84901467,8.644023214,19.536,19.536,19.536,19.536,9.486095726,9.492720575,9.477167558,9.505882764
 03/28  23:00:00,10.25134446,8.599541545,10.63362098,9.661511989,9.066754367,9.88514908,9.066754368,10.29831452,10.59227859,6.385395144,19.536,19.536,19.536,19.536,7.480325335,7.494110099,7.472992882,7.504920659
 03/28  24:00:00,10.06772361,9.116063611,10.3398695,9.247621096,8.728826415,9.454439739,8.728826417,10.11374508,10.29983312,6.852474606,19.536,19.536,19.536,19.536,7.090152661,7.108133725,7.084874597,7.115909261
 03/29  01:00:00,9.921958819,8.636056633,10.2716474,8.951932176,8.416958898,9.142631368,8.416958899,9.966363913,10.23170966,6.738184059,19.536,19.536,19.536,19.536,6.666296573,6.686547469,6.662589311,6.692015555
 03/29  02:00:00,9.306397848,7.778009401,9.679898117,8.293535331,7.739234624,8.487756736,7.739234626,9.352840118,9.638837829,5.520065427,19.536,19.536,19.536,19.536,5.672294143,5.693723202,5.669332322,5.698090247
 03/29  03:00:00,9.07351006,7.677483832,9.435267278,8.053321388,7.512047598,8.242502759,7.512047599,9.120378375,9.394634927,5.527920263,19.536,19.536,19.536,19.536,5.393394927,5.414290203,5.39120424,5.417520642
 03/29  04:00:00,8.664626268,7.124296833,9.030907006,7.666394838,7.139366571,7.849067919,7.139366573,8.709773927,8.991519787,5.033792378,19.536,19.536,19.536,19.536,4.856899758,4.878400449,4.855292896,4.880770071
 03/29  05:00:00,8.062758548,6.335655161,8.523279748,7.195841394,6.662680437,7.379380826,6.662680439,8.106338339,8.48430335,4.145513869,19.536,19.536,19.536,19.536,4.090388542,4.1135193,4.089131139,4.115373427
 03/29  06:00:00,7.967407085,6.547906543,8.379046795,7.111405784,6.566717881,7.298284579,6.566717883,8.011260356,8.340082291,4.189915738,19.536,19.536,19.536,19.536,3.834611887,3.859215859,3.833610884,3.860690953
 03/29  07:00:00,8.513622237,7.697538423,8.901455025,7.614501735,7.099718743,7.805288092,7.099718745,8.571124136,8.858267099,5.641314314,19.536,19.536,19.536,19.536,4.753225287,4.766119928,4.752409438,4.767322306
 03/29  08:00:00,10.42651444,9.061634618,10.11252543,8.462208474,8.062512783,8.650256772,8.062512785,10.53887201,10.04387704,8.460671944,19.536,19.536,19.536,19.536,7.118811847,7.106479704,7.118181451,7.10740899
 03/29  09:00:00,19.18525155,12.91507653,15.3919287,10.44092748,10.33233974,10.61885716,10.33233974,19.53018938,15.13181361,18.71333766,19.536,19.536,19.536,19.536,15.49370314,15.45081662,15.49325736,15.4514739
 03/29  10:00:00,25.97373077,14.37756659,21.76437193,12.06901606,12.10555587,12.20425627,12.10555587,26.47755729,21.3934327,24.30073733,19.536,19.536,19.536,19.536,22.17254976,22.16221077,22.17230757,22.16256785
 03/29  11:00:00,24.3753477,13.49312698,23.73656662,13.29957553,13.52209621,13.39613963,13.52209621,24.94343644,23.48884478,22.70885755,19.536,19.536,19.536,19.536,24.10145606,24.1094577,24.10133133,24.10964159
 03/29  12:00:00,20.44163529,13.94923941,26.42650974,13.96463945,14.32448986,14.05982376,14.32448987,21.3708079,26.27667677,23.8625887,19.536,19.536,19.536,19.536,27.51356461,27.52174006,27.51347081,27.52187835
 03/29  13:00:00,17.97876291,14.22594051,27.31171162,15.88238932,14.93205549,15.97271798,14.9320555,18.31169003,27.19989739,23.69444035,19.536,19.536,19.536,19.536,28.45487533,28.45672964,28.45481017,28.4568257
 03/29  14:00:00,17.33904694,14.22610809,24.46958308,18.6051453,15.3368358,18.68610829,15.3368358,17.55895385,24.30766881,21.98503619,19.536,19.536,19.536,19.536,25.38196642,25.36372378,25.38192434,25.36378582
 03/29  15:00:00,17.04661755,13.93605474,23.09566502,20.79995998,15.34501372,20.88950134,15.34501372,17.2481783,22.87315338,21.65459094,19.536,19.536,19.536,19.536,24.71431756,24.67887997,24.71428218,24.67893213
 03/29  16:00:00,15.7387087,13.32189071,18.55662567,16.96793473,14.19014738,17.19595119,14.19014738,15.91474001,18.40884472,15.48165051,19.536,19.536,19.536,19.536,19.27039678,19.22245519,19.27036914,19.23332472
 03/29  17:00:00,12.69254965,10.323244,14.17459713,12.82902842,11.6799795,13.21270514,11.6799795,12.8118077,14.09145669,10.37103436,19.536,19.536,19.536,19.536,13.50597007,13.38116444,13.46734267,13.47510436
